Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
04 Jan 2020,KBP,YYZ,PS241,10:34,UR-GEA,9:55 AM,10:35 AM,8:00 PM,Landed 9:09 PM
03 Jan 2020,DEL,KBP,PS392,7:18,UR-GEA,6:00 PM,10:34 PM,2:10 AM,Landed 5:52 AM
02 Jan 2020,KBP,DEL,PS391,6:17,UR-GEA,7:25 PM,5:22 AM,2:20 AM,Landed 11:40 AM
02 Jan 2020,BKK,KBP,PS274,11:16,UR-GEA,5:05 AM,3:28 PM,4:25 PM,Landed 2:45 AM
01 Jan 2020,KBP,BKK,PS271,9:24,UR-GEA,5:25 PM,4:18 AM,2:55 AM,Landed 1:42 PM
01 Jan 2020,DEL,KBP,PS392,7:14,UR-GEA,6:00 PM,6:27 PM,2:10 AM,Landed 1:41 AM
31 Dec 2019,KBP,DEL,PS391,6:31,UR-GEA,7:25 PM,7:53 PM,2:20 AM,Landed 2:23 AM
30 Dec 2019,SYX,KBP,PS7878,13:51,UR-GEA,8:00 PM,8:00 PM,8:50 AM,Landed 9:50 AM
30 Dec 2019,KBP,SYX,PS7877,9:55,UR-GEA,6:50 AM,7:36 AM,6:00 PM,Landed 5:31 PM
29 Dec 2019,DEL,KBP,PS392,7:08,UR-GEA,6:00 PM,6:29 PM,2:10 AM,Landed 1:37 AM
28 Dec 2019,KBP,DEL,PS391,6:11,UR-GEA,7:25 PM,7:52 PM,2:20 AM,Landed 2:02 AM
27 Dec 2019,DEL,KBP,PS392,7:09,UR-GEA,6:00 PM,6:34 PM,2:10 AM,Landed 1:42 AM
26 Dec 2019,KBP,DEL,PS391,6:15,UR-GEA,7:25 PM,11:48 PM,2:20 AM,Landed 6:03 AM
26 Dec 2019,JFK,KBP,PS232,8:48,UR-GEA,5:30 AM,6:21 AM,2:20 PM,Landed 3:09 PM
25 Dec 2019,KBP,JFK,PS231,9:50,UR-GEA,7:50 AM,8:32 AM,5:32 PM,Landed 6:23 PM
24 Dec 2019,DEL,KBP,PS392,7:14,UR-GEA,6:00 PM,6:21 PM,2:10 AM,Landed 1:35 AM
23 Dec 2019,KBP,DEL,PS391,6:12,UR-GEA,7:25 PM,9:38 PM,2:20 AM,Landed 3:50 AM
22 Dec 2019,DEL,KBP,PS392,6:56,UR-GEA,6:00 PM,6:35 PM,2:10 AM,Landed 1:31 AM
