Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
24 Oct 2020,KBP,DNK,7W105,0:52,UR-DNF,5:30 PM,5:33 PM,6:50 PM,Landed 6:25 PM
24 Oct 2020,HRK,KBP,7W142,1:00,UR-DNF,9:30 AM,9:15 AM,10:50 AM,Landed 10:14 AM
24 Oct 2020,KBP,HRK,7W141,0:47,UR-DNF,7:15 AM,7:17 AM,8:25 AM,Landed 8:04 AM
22 Oct 2020,NLV,KBP,7W196,1:01,UR-DNF,4:05 AM,4:03 AM,5:05 AM,Landed 5:04 AM
21 Oct 2020,KBP,NLV,7W195,0:47,UR-DNF,5:35 PM,5:38 PM,6:45 PM,Landed 6:25 PM
19 Oct 2020,KHE,KBP,7W176,0:55,UR-DNF,4:10 AM,4:12 AM,5:30 AM,Landed 5:08 AM
18 Oct 2020,KBP,KHE,7W175,1:03,UR-DNF,5:40 PM,5:47 PM,7:00 PM,Landed 6:50 PM
18 Oct 2020,ODS,KBP,7W124,0:56,UR-DNF,2:50 PM,3:01 PM,4:20 PM,Landed 3:58 PM
18 Oct 2020,KBP,ODS,7W123,1:15,UR-DNF,11:45 AM,11:46 AM,1:05 PM,Landed 1:01 PM
18 Oct 2020,ODS,KBP,7W122,0:56,UR-DNF,9:15 AM,9:20 AM,10:45 AM,Landed 10:16 AM
18 Oct 2020,KBP,ODS,7W121,1:10,UR-DNF,7:10 AM,7:14 AM,8:30 AM,Landed 8:24 AM
10 Oct 2020,DNK,KBP,7W104,0:52,UR-DNF,2:45 PM,2:47 PM,4:10 PM,Landed 3:39 PM
26 Oct 2019,KBP,DNK,7W101,0:54,UR-DNF,6:35 AM,8:54 AM,7:45 AM,Landed 9:49 AM
26 Oct 2019,KHE,KBP,PS46,0:56,UR-DNF,3:30 AM,3:39 AM,4:45 AM,Landed 4:35 AM
25 Oct 2019,KBP,KHE,PS45,0:53,UR-DNF,4:55 PM,5:13 PM,6:10 PM,Landed 6:06 PM
25 Oct 2019,RIX,KBP,PS186,1:30,UR-DNF,1:00 PM,1:23 PM,2:35 PM,Landed 2:52 PM
25 Oct 2019,KBP,RIX,PS185,1:34,UR-DNF,10:40 AM,10:50 AM,12:20 PM,Landed 12:23 PM
25 Oct 2019,RIX,KBP,PS188,1:22,UR-DNF,3:00 AM,3:08 AM,4:35 AM,Landed 4:30 AM
24 Oct 2019,KBP,RIX,PS187,1:28,UR-DNF,5:15 PM,7:22 PM,6:50 PM,Landed 8:50 PM
24 Oct 2019,ODS,KBP,PS60,1:01,UR-DNF,2:25 PM,5:00 PM,3:25 PM,Landed 6:02 PM
24 Oct 2019,KBP,ODS,PS59,0:56,UR-DNF,12:30 PM,3:27 PM,1:30 PM,Landed 4:24 PM
