Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
25 Aug 2019,MSQ,OZH,M9318,2:12,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:12 PM
25 Aug 2019,OZH,MSQ,M9317,2:14,UR-14005,4:45 AM,4:45 AM,7:00 AM,Landed 6:59 AM
24 Aug 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
24 Aug 2019,OZH,MSQ,M9317,2:03,UR-14005,4:45 AM,4:56 AM,7:00 AM,Landed 6:59 AM
23 Aug 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
23 Aug 2019,OZH,MSQ,M9317,2:03,UR-14005,3:45 AM,3:58 AM,6:00 AM,Landed 6:01 AM
22 Aug 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
22 Aug 2019,OZH,MSQ,M9317,2:03,UR-14005,3:45 AM,3:59 AM,6:00 AM,Landed 6:01 AM
21 Aug 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
20 Aug 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
19 Aug 2019,LWO,IEV,M9264,1:13,UR-14005,2:50 PM,2:54 PM,4:10 PM,Landed 4:07 PM
19 Aug 2019,OZH,IEV,M9201,1:14,UR-14005,4:20 AM,4:29 AM,5:50 AM,Landed 5:43 AM
18 Aug 2019,OZH,BOJ,M9319,-,UR-14005,3:30 PM,â€”,5:50 PM,Landed 5:43 PM
18 Aug 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,11:51 AM														,2:15 PM,Landed 1:51 PM
17 Aug 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
17 Aug 2019,OZH,MSQ,M9317,2:03,UR-14005,4:45 AM,5:00 AM,7:00 AM,Landed 7:03 AM
16 Aug 2019,MSQ,OZH,M9318,2:17,UR-14005,12:00 PM														,11:58 AM														,2:15 PM,Landed 2:16 PM
16 Aug 2019,OZH,MSQ,M9317,2:06,UR-14005,3:45 AM,3:46 AM,6:00 AM,Landed 5:52 AM
15 Aug 2019,MSQ,OZH,M9318,2:33,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:32 PM
15 Aug 2019,OZH,MSQ,M9317,2:03,UR-14005,3:45 AM,3:50 AM,6:00 AM,Landed 5:53 AM
14 Aug 2019,OZH,MSQ,M9317,-,UR-14005,3:45 AM,â€”,6:00 AM,Landed 6:09 AM
13 Aug 2019,OZH,MSQ,M9317,2:03,UR-14005,3:45 AM,4:00 AM,6:00 AM,Landed 6:03 AM
12 Aug 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:00 PM
12 Aug 2019,OZH,MSQ,M9317,2:34,UR-14005,3:45 AM,3:50 AM,6:00 AM,Landed 6:24 AM
11 Aug 2019,BOJ,OZH,M9320,2:15,UR-14005,6:30 PM,6:59 PM,8:50 PM,Landed 9:14 PM
25 Jul 2019,BOJ,OZH,M9320,2:15,UR-14005,6:30 PM,7:31 PM,8:50 PM,Landed 9:46 PM
25 Jul 2019,OZH,BOJ,M9319,2:10,UR-14005,3:30 PM,4:14 PM,5:50 PM,Landed 6:24 PM
21 Jul 2019,BOJ,OZH,M9320,2:15,UR-14005,6:30 PM,7:04 PM,8:50 PM,Landed 9:19 PM
21 Jul 2019,OZH,BOJ,M9319,-,UR-14005,3:30 PM,â€”,5:50 PM,Landed 5:44 PM
18 Jul 2019,BOJ,OZH,M9320,2:15,UR-14005,6:30 PM,7:02 PM,8:50 PM,Landed 9:17 PM
18 Jul 2019,OZH,BOJ,M9319,-,UR-14005,3:30 PM,â€”,5:50 PM,Landed 6:11 PM
11 Jul 2019,OZH,BOJ,M9319,2:10,UR-14005,3:30 PM,3:43 PM,5:50 PM,Landed 5:54 PM
09 Jul 2019,IEV,OZH,M9202,1:17,UR-14005,5:00 PM,5:01 PM,6:15 PM,Landed 6:18 PM
09 Jul 2019,LWO,IEV,M9264,1:16,UR-14005,2:50 PM,2:50 PM,4:10 PM,Landed 4:06 PM
