Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
04 Aug 2020,KBP,AMS,PS101,2:32,UR-PSI,6:50 AM,7:22 AM,9:55 AM,Landed 9:54 AM
02 Aug 2020,LPA,KBP,PS3772,5:38,UR-PSI,3:14 PM,9:36 AM,â€”,Landed 3:14 PM
01 Aug 2020,VNO,CDG,PS3771,2:19,UR-PSI,3:01 AM,12:42 AM,â€”,Landed 3:01 AM
31 Jul 2020,KBP,VNO,PS3771,0:58,UR-PSI,11:35 PM,10:36 PM,â€”,Landed 11:34 PM
30 Jul 2020,DXB,KBP,PS1374,4:49,UR-PSI,11:20 PM,11:23 PM,5:10 AM,Landed 4:13 AM
30 Jul 2020,KBP,DXB,PS1373,4:48,UR-PSI,4:50 PM,5:05 PM,10:00 PM,Landed 9:52 PM
30 Jul 2020,AYT,KBP,PS7012,1:59,UR-PSI,6:20 AM,4:20 AM,â€”,Landed 6:20 AM
30 Jul 2020,KBP,AYT,PS7011,2:02,UR-PSI,3:04 AM,1:02 AM,â€”,Landed 3:04 AM
28 Jul 2020,IST,KBP,PS1714,1:28,UR-PSI,12:40 PM,12:55 PM,2:40 PM,Landed 2:23 PM
28 Jul 2020,KBP,IST,PS1713,1:32,UR-PSI,9:40 AM,9:57 AM,11:40 AM,Landed 11:29 AM
27 Jul 2020,DXB,KBP,PS1374,4:53,UR-PSI,11:20 PM,11:38 PM,5:10 AM,Landed 4:31 AM
27 Jul 2020,KBP,DXB,PS1373,4:56,UR-PSI,4:50 PM,4:56 PM,10:00 PM,Landed 9:52 PM
26 Jul 2020,TLV,KBP,PS1776,2:32,UR-PSI,11:35 AM,11:51 AM,2:45 PM,Landed 2:23 PM
26 Jul 2020,KBP,TLV,PS1775,2:56,UR-PSI,6:55 AM,7:02 AM,10:05 AM,Landed 9:58 AM
25 Jul 2020,AMS,KBP,PS1102,2:45,UR-PSI,11:15 AM,11:20 AM,2:05 PM,Landed 2:05 PM
25 Jul 2020,KBP,AMS,PS1101,2:45,UR-PSI,6:50 AM,6:56 AM,9:55 AM,Landed 9:42 AM
24 Jul 2020,IST,KBP,PS1714,1:27,UR-PSI,12:40 PM,1:03 PM,2:40 PM,Landed 2:29 PM
24 Jul 2020,KBP,IST,PS1713,1:39,UR-PSI,9:40 AM,9:55 AM,11:40 AM,Landed 11:34 AM
19 Jul 2020,IST,KBP,PS1714,1:19,UR-PSI,12:40 PM,1:29 PM,2:40 PM,Landed 2:47 PM
19 Jul 2020,KBP,IST,PS1713,1:47,UR-PSI,9:40 AM,10:14 AM,11:40 AM,Landed 12:01 PM
18 Jul 2020,DXB,KBP,PS1374,4:47,UR-PSI,11:20 PM,11:38 PM,5:10 AM,Landed 4:25 AM
18 Jul 2020,KBP,DXB,PS1373,4:40,UR-PSI,4:50 PM,4:58 PM,10:00 PM,Landed 9:38 PM
18 Jul 2020,ALA,KBP,PS3548,6:17,UR-PSI,1:35 AM,1:45 AM,8:10 AM,Landed 8:02 AM
17 Jul 2020,PVG,ALA,PS3548,6:25,UR-PSI,5:20 PM,5:59 PM,12:35 AM,Landed 12:23 AM
17 Jul 2020,ALA,PVG,PS3547,5:43,UR-PSI,9:40 AM,9:42 AM,3:50 PM,Landed 3:25 PM
17 Jul 2020,KBP,ALA,PS3547,5:06,UR-PSI,3:00 AM,3:17 AM,8:40 AM,Landed 8:23 AM
15 Jul 2020,DXB,KBP,PS1374,5:06,UR-PSI,11:20 PM,11:33 PM,5:10 AM,Landed 4:39 AM
15 Jul 2020,KBP,DXB,PS1373,4:38,UR-PSI,4:50 PM,5:01 PM,10:00 PM,Landed 9:39 PM
14 Jul 2020,SSH,KBP,PS5204,3:38,UR-PSI,10:08 PM,6:30 PM,â€”,Landed 10:08 PM
14 Jul 2020,AYT,KBP,PS5322,2:03,UR-PSI,8:42 AM,6:38 AM,â€”,Landed 8:41 AM
14 Jul 2020,KBP,AYT,PS5321,2:05,UR-PSI,5:33 AM,3:27 AM,â€”,Landed 5:33 AM
24 Jun 2020,GYD,KBP,PS2826,3:17,UR-PSI,5:26 AM,2:09 AM,â€”,Landed 5:25 AM
24 Jun 2020,DEL,GYD,PS2826,4:31,UR-PSI,1:06 AM,8:30 PM,â€”,Landed 1:01 AM
23 Jun 2020,KBP,DEL,PS2825,6:18,UR-PSI,1:41 PM,7:23 AM,â€”,Landed 1:40 PM
16 Mar 2020,BCN,KBP,PS992,3:09,UR-PSI,12:30 PM,1:58 PM,4:00 PM,Landed 5:07 PM
16 Mar 2020,KBP,BCN,PS991,3:24,UR-PSI,7:50 AM,8:11 AM,11:35 AM,Landed 11:34 AM
16 Mar 2020,TBS,KBP,PS392,2:37,UR-PSI,12:35 AM,11:49 PM,3:40 AM,Landed 2:26 AM
15 Mar 2020,DEL,TBS,PS392,4:41,UR-PSI,6:00 PM,6:10 PM,11:35 PM,Landed 10:51 PM
14 Mar 2020,KBP,DEL,PS391,6:10,UR-PSI,7:25 PM,7:35 PM,2:20 AM,Landed 1:44 AM
14 Mar 2020,LGW,KBP,PS112,2:42,UR-PSI,12:20 PM,12:36 PM,3:40 PM,Landed 3:18 PM
14 Mar 2020,KBP,LGW,PS111,3:07,UR-PSI,7:50 AM,8:06 AM,11:25 AM,Landed 11:13 AM
13 Mar 2020,BCN,KBP,PS992,2:47,UR-PSI,12:30 PM,1:05 PM,4:00 PM,Landed 3:52 PM
13 Mar 2020,KBP,BCN,PS991,3:44,UR-PSI,7:50 AM,7:57 AM,11:35 AM,Landed 11:41 AM
13 Mar 2020,CAI,KBP,PS398,3:04,UR-PSI,2:50 AM,3:02 AM,6:30 AM,Landed 6:06 AM
12 Mar 2020,KBP,CAI,PS397,2:57,UR-PSI,6:00 PM,9:09 PM,9:20 PM,Landed 12:06 AM
12 Mar 2020,TLV,KBP,PS776,2:53,UR-PSI,1:15 PM,1:28 PM,4:30 PM,Landed 4:21 PM
12 Mar 2020,KBP,TLV,PS775,2:52,UR-PSI,7:55 AM,8:07 AM,11:05 AM,Landed 10:59 AM
11 Mar 2020,CDG,KBP,PS128,2:27,UR-PSI,12:20 PM,12:48 PM,3:35 PM,Landed 3:15 PM
11 Mar 2020,KBP,CDG,PS127,3:07,UR-PSI,7:45 AM,8:05 AM,11:10 AM,Landed 11:12 AM
10 Mar 2020,AMS,KBP,PS102,2:16,UR-PSI,12:10 PM,12:21 PM,3:00 PM,Landed 2:38 PM
10 Mar 2020,KBP,AMS,PS101,2:42,UR-PSI,8:00 AM,8:08 AM,11:05 AM,Landed 10:50 AM
09 Mar 2020,BCN,KBP,PS992,3:09,UR-PSI,12:30 PM,12:47 PM,4:00 PM,Landed 3:57 PM
09 Mar 2020,KBP,BCN,PS991,3:19,UR-PSI,7:50 AM,8:02 AM,11:35 AM,Landed 11:21 AM
09 Mar 2020,TBS,KBP,PS392,2:24,UR-PSI,12:35 AM,12:00 AM,3:40 AM,Landed 2:24 AM
08 Mar 2020,DEL,TBS,PS392,4:26,UR-PSI,6:00 PM,6:15 PM,11:35 PM,Landed 10:41 PM
07 Mar 2020,KBP,DEL,PS391,6:11,UR-PSI,7:25 PM,7:40 PM,2:20 AM,Landed 1:50 AM
07 Mar 2020,PRG,KBP,PS808,1:41,UR-PSI,2:30 PM,2:41 PM,4:35 PM,Landed 4:22 PM
07 Mar 2020,KBP,PRG,PS807,1:41,UR-PSI,8:10 AM,8:21 AM,10:30 AM,Landed 10:02 AM
07 Mar 2020,KIV,KBP,PS898,0:46,UR-PSI,5:10 AM,5:13 AM,6:20 AM,Landed 5:59 AM
06 Mar 2020,KBP,KIV,PS897,0:45,UR-PSI,5:40 PM,5:46 PM,6:50 PM,Landed 6:31 PM
06 Mar 2020,AMS,KBP,PS102,2:20,UR-PSI,12:10 PM,12:27 PM,3:00 PM,Landed 2:47 PM
06 Mar 2020,KBP,AMS,PS101,2:38,UR-PSI,8:00 AM,8:21 AM,11:05 AM,Landed 10:58 AM
06 Mar 2020,VNO,KBP,PS184,1:00,UR-PSI,4:20 AM,4:22 AM,5:40 AM,Landed 5:21 AM
05 Mar 2020,KBP,VNO,PS183,0:59,UR-PSI,5:35 PM,5:41 PM,6:55 PM,Landed 6:40 PM
05 Mar 2020,AMS,KBP,PS102,2:17,UR-PSI,12:10 PM,12:26 PM,3:00 PM,Landed 2:43 PM
05 Mar 2020,KBP,AMS,PS101,2:42,UR-PSI,8:00 AM,8:02 AM,11:05 AM,Landed 10:45 AM
04 Mar 2020,BCN,KBP,PS992,3:14,UR-PSI,12:30 PM,12:57 PM,4:00 PM,Landed 4:11 PM
04 Mar 2020,KBP,BCN,PS991,3:23,UR-PSI,7:50 AM,8:19 AM,11:35 AM,Landed 11:42 AM
04 Mar 2020,VNO,KBP,PS184,1:06,UR-PSI,5:15 AM,5:21 AM,6:35 AM,Landed 6:26 AM
03 Mar 2020,KBP,VNO,PS183,1:02,UR-PSI,5:35 PM,6:01 PM,6:55 PM,Landed 7:03 PM
03 Mar 2020,AMS,KBP,PS102,2:18,UR-PSI,12:10 PM,12:19 PM,3:00 PM,Landed 2:37 PM
03 Mar 2020,KBP,AMS,PS101,2:39,UR-PSI,8:00 AM,8:04 AM,11:05 AM,Landed 10:44 AM
03 Mar 2020,OZH,KBP,PS86,0:56,UR-PSI,4:35 AM,4:38 AM,5:45 AM,Landed 5:34 AM
02 Mar 2020,KBP,OZH,PS85,0:53,UR-PSI,6:20 PM,6:32 PM,7:25 PM,Landed 7:25 PM
02 Mar 2020,BRU,KBP,PS146,2:25,UR-PSI,1:00 PM,1:12 PM,3:55 PM,Landed 3:37 PM
02 Mar 2020,KBP,BRU,PS145,2:40,UR-PSI,8:55 AM,9:00 AM,12:00 PM,Landed 11:40 AM
02 Mar 2020,DXB,KBP,PS374,6:19,UR-PSI,12:05 AM,12:39 AM,4:55 AM,Landed 6:59 AM
