Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
14 Jan 2021,KBP,LWO,7W165,0:57,UR-DNR,6:30 PM,6:52 PM,8:05 PM,Landed 7:50 PM
14 Jan 2021,SKP,KBP,7W792,2:02,UR-DNR,11:50 AM,11:55 AM,2:10 PM,Landed 1:57 PM
14 Jan 2021,KBP,SKP,7W791,2:07,UR-DNR,8:50 AM,8:44 AM,11:00 AM,Landed 10:51 AM
14 Jan 2021,OZH,KBP,7W186,0:57,UR-DNR,5:00 AM,5:00 AM,6:30 AM,Landed 5:57 AM
13 Jan 2021,KBP,OZH,7W185,0:55,UR-DNR,6:10 PM,6:13 PM,7:35 PM,Landed 7:07 PM
13 Jan 2021,ZAG,KBP,7W766,2:06,UR-DNR,11:40 AM,11:47 AM,2:00 PM,Landed 1:53 PM
13 Jan 2021,KBP,ZAG,7W765,2:30,UR-DNR,8:30 AM,8:31 AM,10:55 AM,Landed 11:01 AM
13 Jan 2021,KHE,KBP,7W176,0:53,UR-DNR,4:50 AM,5:58 AM,6:25 AM,Landed 6:51 AM
12 Jan 2021,KBP,KHE,7W175,1:03,UR-DNR,6:05 PM,6:06 PM,7:40 PM,Landed 7:09 PM
12 Jan 2021,SOF,KBP,7W756,1:39,UR-DNR,1:30 PM,1:29 PM,4:30 PM,Landed 3:07 PM
12 Jan 2021,KBP,SOF,7W755,2:09,UR-DNR,9:45 AM,9:40 AM,12:45 PM,Landed 11:50 AM
12 Jan 2021,HRK,KBP,7W146,0:59,UR-DNR,5:05 AM,5:05 AM,6:25 AM,Landed 6:03 AM
11 Jan 2021,KBP,HRK,7W145,0:50,UR-DNR,6:15 PM,6:22 PM,7:30 PM,Landed 7:12 PM
11 Jan 2021,BEG,KBP,7W728,1:38,UR-DNR,2:05 PM,2:25 PM,4:10 PM,Landed 4:04 PM
11 Jan 2021,KBP,BEG,7W727,2:18,UR-DNR,11:15 AM,11:13 AM,1:20 PM,Landed 1:32 PM
11 Jan 2021,DNK,KBP,7W106,1:06,UR-DNR,4:55 AM,4:55 AM,6:20 AM,Landed 6:01 AM
10 Jan 2021,KBP,DNK,7W105,0:37,UR-DNR,6:20 PM,6:32 PM,7:40 PM,Landed 7:09 PM
10 Jan 2021,ZAG,KBP,7W766,1:51,UR-DNR,12:30 PM,12:18 PM,3:30 PM,Landed 2:08 PM
10 Jan 2021,KBP,ZAG,7W765,2:43,UR-DNR,8:30 AM,8:35 AM,11:45 AM,Landed 11:18 AM
10 Jan 2021,DNK,KBP,7W106,0:37,UR-DNR,5:30 AM,5:30 AM,6:55 AM,Landed 6:06 AM
09 Jan 2021,KBP,DNK,7W105,0:49,UR-DNR,6:20 PM,6:32 PM,7:40 PM,Landed 7:21 PM
09 Jan 2021,DNK,KBP,7W104,1:01,UR-DNR,4:10 PM,3:45 PM,5:35 PM,Landed 4:45 PM
09 Jan 2021,KBP,DNK,7W103,0:51,UR-DNR,1:25 PM,1:27 PM,2:45 PM,Landed 2:18 PM
09 Jan 2021,DNK,KBP,7W102,0:58,UR-DNR,10:30 AM,10:30 AM,11:55 AM,Landed 11:28 AM
09 Jan 2021,KBP,DNK,7W101,0:50,UR-DNR,8:10 AM,8:30 AM,9:30 AM,Landed 9:19 AM
09 Jan 2021,LWO,KBP,7W166,1:01,UR-DNR,5:00 AM,4:58 AM,6:30 AM,Landed 5:59 AM
08 Jan 2021,KBP,LWO,7W165,1:13,UR-DNR,6:30 PM,6:32 PM,8:05 PM,Landed 7:45 PM
08 Jan 2021,BEG,KBP,7W728,1:41,UR-DNR,2:05 PM,2:08 PM,4:10 PM,Landed 3:49 PM
08 Jan 2021,KBP,BEG,7W727,2:12,UR-DNR,11:15 AM,11:19 AM,1:20 PM,Landed 1:31 PM
08 Jan 2021,OZH,KBP,7W186,1:12,UR-DNR,5:00 AM,5:08 AM,6:30 AM,Landed 6:21 AM
07 Jan 2021,KBP,OZH,7W185,1:04,UR-DNR,6:10 PM,6:14 PM,7:35 PM,Landed 7:18 PM
07 Jan 2021,ODS,KBP,7W124,0:53,UR-DNR,3:50 PM,3:33 PM,5:20 PM,Landed 4:26 PM
07 Jan 2021,KBP,ODS,7W123,1:01,UR-DNR,1:20 PM,1:24 PM,2:45 PM,Landed 2:25 PM
06 Jan 2021,SKP,KBP,7W792,1:58,UR-DNR,11:50 AM,11:50 AM,2:10 PM,Landed 1:48 PM
06 Jan 2021,KBP,SKP,7W791,2:28,UR-DNR,8:50 AM,8:52 AM,11:00 AM,Landed 11:20 AM
06 Jan 2021,OZH,KBP,7W186,0:49,UR-DNR,5:00 AM,5:04 AM,6:30 AM,Landed 5:54 AM
05 Jan 2021,KBP,OZH,7W185,1:05,UR-DNR,6:10 PM,8:01 PM,7:35 PM,Landed 9:06 PM
05 Jan 2021,ODS,KBP,7W124,0:57,UR-DNR,3:50 PM,3:38 PM,5:20 PM,Landed 4:35 PM
05 Jan 2021,KBP,ODS,7W123,0:59,UR-DNR,1:20 PM,1:27 PM,2:45 PM,Landed 2:26 PM
04 Jan 2021,BEG,KBP,7W728,1:26,UR-DNR,2:05 PM,2:16 PM,4:10 PM,Landed 3:42 PM
04 Jan 2021,KBP,BEG,7W727,2:14,UR-DNR,11:15 AM,11:25 AM,1:20 PM,Landed 1:39 PM
04 Jan 2021,KHE,KBP,7W176,1:00,UR-DNR,4:50 AM,4:54 AM,6:25 AM,Landed 5:54 AM
03 Jan 2021,KBP,KHE,7W175,0:58,UR-DNR,6:05 PM,6:20 PM,7:40 PM,Landed 7:18 PM
03 Jan 2021,ZAG,KBP,7W766,1:59,UR-DNR,12:30 PM,12:23 PM,3:30 PM,Landed 2:22 PM
03 Jan 2021,KBP,ZAG,7W765,2:31,UR-DNR,8:30 AM,8:30 AM,11:45 AM,Landed 11:01 AM
02 Jan 2021,SOF,KBP,7W756,1:43,UR-DNR,1:30 PM,1:27 PM,4:30 PM,Landed 3:10 PM
02 Jan 2021,KBP,SOF,7W755,1:50,UR-DNR,9:45 AM,9:53 AM,12:45 PM,Landed 11:44 AM
30 Dec 2020,SOF,KBP,7W756,1:52,UR-DNR,1:30 PM,1:30 PM,4:30 PM,Landed 3:21 PM
30 Dec 2020,KBP,SOF,7W755,2:13,UR-DNR,9:45 AM,9:52 AM,12:45 PM,Landed 12:05 PM
30 Dec 2020,KHE,KBP,7W176,0:55,UR-DNR,4:50 AM,4:50 AM,6:25 AM,Landed 5:44 AM
29 Dec 2020,KBP,KHE,7W175,1:06,UR-DNR,6:05 PM,6:08 PM,7:40 PM,Landed 7:14 PM
29 Dec 2020,IFO,KBP,7W112,0:49,UR-DNR,10:30 AM,10:30 AM,12:00 PM,Landed 11:19 AM
29 Dec 2020,KBP,IFO,7W111,1:17,UR-DNR,8:05 AM,8:18 AM,9:40 AM,Landed 9:35 AM
28 Dec 2020,BEG,KBP,7W728,1:45,UR-DNR,2:05 PM,2:17 PM,4:10 PM,Landed 4:02 PM
28 Dec 2020,KBP,BEG,7W727,2:07,UR-DNR,11:15 AM,11:29 AM,1:20 PM,Landed 1:37 PM
27 Dec 2020,ZAG,KBP,7W766,2:06,UR-DNR,12:30 PM,12:30 PM,3:30 PM,Landed 2:36 PM
27 Dec 2020,KBP,ZAG,7W765,2:16,UR-DNR,8:30 AM,8:34 AM,11:45 AM,Landed 10:49 AM
25 Dec 2020,BEG,KBP,7W728,1:33,UR-DNR,2:05 PM,2:32 PM,4:10 PM,Landed 4:05 PM
25 Dec 2020,KBP,BEG,7W727,2:20,UR-DNR,11:15 AM,11:21 AM,1:20 PM,Landed 1:41 PM
24 Dec 2020,SKP,KBP,7W792,2:05,UR-DNR,11:50 AM,12:10 PM,2:10 PM,Landed 2:15 PM
24 Dec 2020,KBP,SKP,7W791,2:09,UR-DNR,8:50 AM,9:35 AM,11:00 AM,Landed 11:45 AM
24 Dec 2020,OZH,KBP,7W186,1:16,UR-DNR,5:00 AM,5:00 AM,6:30 AM,Landed 6:15 AM
23 Dec 2020,KBP,OZH,7W185,0:49,UR-DNR,6:10 PM,6:25 PM,7:35 PM,Landed 7:14 PM
23 Dec 2020,SOF,KBP,7W756,1:57,UR-DNR,1:30 PM,1:30 PM,4:30 PM,Landed 3:27 PM
23 Dec 2020,KBP,SOF,7W755,1:43,UR-DNR,9:45 AM,9:47 AM,12:45 PM,Landed 11:29 AM
23 Dec 2020,KHE,KBP,7W176,1:01,UR-DNR,4:50 AM,4:51 AM,6:25 AM,Landed 5:52 AM
22 Dec 2020,KBP,KHE,7W175,0:53,UR-DNR,6:05 PM,6:10 PM,7:40 PM,Landed 7:03 PM
